"corruption","crime_US_weight","deport_convict","deport_convict_d","deport_convict_lead","deport_nonconvict","deport_nonconvict_d","GDP_growth","GDPpercapita_const2010USD_log","gini_mkt","homrates_unodc","homrates_who","income_group","instr_benef_medicaidpregn_lag1","instr_enforce_everify_lag1","iso3","polity2","pop_sh14","population_log","region","remittances_GDP","urban_interp","war_intrastate","year","yr_sch"
NA,NA,0,-0.452196210595755,NA,0,-0.106399108375472,1.512452504,10.1235923551265,55.3,NA,17.6197597406304,"High income: nonOECD",NA,NA,"PRI",NA,23.56095389,15.1532985271476,"Latin America & Caribbean",NA,94.6,0,2000,NA
5,NA,0.420882128689373,0.370062308434918,0.034335993518337,0.0751580045523751,-0.0805709225998649,0.96483825,9.7641178529737,52.3,NA,1.5132899294129,"High income: OECD",NA,NA,"PRT",10,18.25706346,16.1172477916272,"Europe & Central Asia",3.817445709,NA,0,1994,6.52075639528226
5,NA,0.42618338002113,0.034335993518337,0.555137124823223,0.138667823153691,0.117776098412315,4.426210348,9.87204721751141,52.5,NA,1.26910057728882,"High income: OECD",NA,NA,"PRT",10,17.03104423,16.1289343989333,"Europe & Central Asia",2.979608034,52.4,0,1997,7.06867001030574
5,473.25380340396,1.03862864315934,0.555137124823223,-0.361002009234457,0.199909985318702,0.006239699718181,3.787494022,9.97643404661383,52.7,NA,1.04875819107775,"High income: OECD",NA,NA,"PRT",10,16.02976577,16.1466731952247,"Europe & Central Asia",0.218604907,54.4,0,2000,7.43
3.5,448.101412527498,0.665733544617381,-0.361002009234457,0.204985384249155,0.364246694979915,0.034949023091453,-0.934205163,9.97767018700969,52.8,NA,1.6860625728195,"High income: OECD",0.899965265717263,0,"PRT",10,15.60410382,16.1629562951431,"Europe & Central Asia",0.232611886,56.3,0,2003,7.23335307454483
4,437.409100382077,0.813229908779358,0.204985384249155,-0.013305926655484,0.466064143141653,0.264660054256162,1.553053265,10.0126237083357,52.8,1.37,NA,"High income: OECD",0.902049322681487,0,"PRT",10,15.46026958,16.1690062321205,"Europe & Central Asia",0.210943901,58.2,0,2006,6.9652825649834
4,399.824823434063,0.847269075906264,-0.013305926655484,-0.05264091083444,0.87558379919875,0.57501029127013,-2.978104284,10.004637257712,52.4,1.2,1.18818739259238,"High income: OECD",0.893828875767049,0.00636795183512794,"PRT",10,15.15614107,16.1733644973563,"Europe & Central Asia",0.24522089,60.1,0,2009,7.2323225649834
3.5,363.184276948014,0.768877328051778,-0.05264091083444,-0.576533789495303,0.578746994413566,-0.60318479498085,-4.028256714,9.96895830182648,52.2,1.12,1.04423539211569,"High income: OECD",0.916753502373509,0.110686580988769,"PRT",10,14.61318425,16.1682985310602,"Europe & Central Asia",0.213226348,61.9,0,2012,8.49223102255811
3.5,NA,0.346617249098366,-0.576533789495303,NA,0.149322492153679,-0.330703690360329,1.594439277,9.99732377250426,52.2,0.925,NA,"High income: OECD",0.92115317818687,0.0852147736482575,"PRT",10,14.07687096,16.1532770632629,"Europe & Central Asia",0.185080124,63.4,0,2015,NA
2,NA,0.00501973357663647,NA,-0.0100394671532729,NA,NA,4.242511162,7.99743259170644,48.7,NA,11.3809395128746,"Upper middle income",NA,NA,"PRY",7,39.57841065,15.4210095229204,"Latin America & Caribbean",1.416927294,53.4,0,1997,6.15043286843009
2,546.934387895461,0,-0.0100394671532729,0.0713273121194019,NA,NA,-2.314146032,7.89822724524056,49.1,NA,11.4836573718034,"Upper middle income",NA,NA,"PRY",7,38.22601693,15.4837266827672,"Latin America & Caribbean",1.850904408,55.3,0,2000,6.23
1,498.262585969739,0.035663656059701,0.0713273121194019,0.0306650058192111,0.404271031746379,NA,4.320749918,7.8759686382123,48.9,NA,12.4279107849072,"Upper middle income",0.635488308115543,0,"PRY",8,36.50984763,15.5396957918223,"Latin America & Caribbean",1.662086736,57.2,0,2003,6.99919241497767
1,488.978541953232,0.145897473680356,0.0306650058192111,-0.0367164302150982,0.847326114232657,0.437304613014968,4.807120262,7.93595636580816,47.6,17.225,11.6577635486462,"Upper middle income",0.656121045392022,0,"PRY",8,34.6747873,15.5875427170597,"Latin America & Caribbean",3.156068156,59.1,0,2006,7.80614503148975
1,434.593535075653,0.0739799585771995,-0.0367164302150982,0.0287795131021976,0.640251999521987,-0.199216348763295,-3.965695886,7.96913062248747,46.7,13.59,10.4533560733926,"Upper middle income",0.620357634112792,0.031636863823934,"PRY",8,33.23201972,15.6283523908321,"Latin America & Caribbean",2.368501681,60.9,0,2009,7.83830503148975
1.5,394.965061898212,0.110582481376865,0.0287795131021976,-0.0488686825276973,0.23694726044304,-0.497929091238742,-1.238968506,8.08200771858501,46.5,10.305,8.50031007019319,"Upper middle income",0.730398899587345,0.09353507565337,"PRY",8,31.67213729,15.6685562340347,"Latin America & Caribbean",2.578132795,62.7,0,2012,6.48237238978587
1.5,NA,0.0760074016092034,-0.0488686825276973,NA,0.21196538761516,0.052271368566376,2.962236311,8.2487548758733,46.1,9.055,NA,"Upper middle income",0.749656121045392,0.321870701513067,"PRY",9,30.13384758,15.7084898319269,"Latin America & Caribbean",2.029281589,64.7,0,2015,NA
4,NA,0.0219875693120238,NA,0.0357110960532201,0.0681688147531345,NA,3.93194273,8.42827343630361,36.1,NA,4.36550990607402,NA,NA,NA,"ROU",NA,21.36776089,16.9392054786717,NA,0.036575909,NA,0,1994,NA
3,NA,0.0487272713607401,0.0357110960532201,-0.00858251987792941,0.24145769243542,0.249118261936289,-4.816146918,8.49361459525408,37.5,NA,3.78991571202401,NA,NA,NA,"ROU",NA,19.64049529,16.9314220163372,NA,0.044644616,53.1,0,1997,NA
3,542.60442342112,0.0868119630003457,-0.00858251987792941,0.10430527051461,0.242687865886369,-0.100727542053689,2.395094533,8.49710046539749,39.4,NA,3.59792219330579,NA,NA,NA,"ROU",NA,18.53100271,16.9264880273595,NA,0.256420339,53,0,2000,NA
2.5,497.008335464076,0.166248746417414,0.10430527051461,0.087843741313555,0.297933817689623,0.056577244235799,5.52427784,8.69530008632074,41.2,NA,3.79901071708241,NA,0.582204039887497,0,"ROU",NA,16.88379436,16.8870145545848,NA,0.207123024,53.7,0,2003,NA
2.5,491.855765788801,0.188358564371553,0.087843741313555,-0.083140886790686,0.567086514155905,0.326425627772925,8.055560146,8.91172084019219,42.4,2.1,2.48115072347727,NA,0.638967016108412,0,"ROU",NA,15.65350315,16.8692173566932,NA,0.9393958,55.1,0,2006,NA
2.5,438.648670416773,0.205192682598807,-0.083140886790686,0.25683760468069,0.696263651008265,-0.052715422034664,-7.06682807,9.02578468120243,42.4,2.105,2.52026148207383,NA,0.631679877269241,0.047174635643058,"ROU",NA,15.74451976,16.829450412895,NA,0.4076284,56.9,0,2009,NA
2,396.287547941703,0.40545729673752,0.25683760468069,-0.080604291801985,0.591883308871167,-0.0258847975883441,0.640965688,9.04997475995477,42.5,1.785,2.1341321980577,NA,0.697519815903861,0.115699309639478,"ROU",NA,15.67753221,16.8141403795684,NA,0.427122687,58.6,0,2012,NA
2,NA,0.337337372693033,-0.080604291801985,NA,0.382649756337019,-0.169794655249432,3.937968048,9.16577120692758,42.8,1.505,1.66362184629704,NA,0.710943492712861,0.326131424188187,"ROU",NA,15.41670991,16.8019740588515,NA,1.734267235,59.9,0,2015,NA
NA,NA,NA,NA,0.010156277235586,NA,NA,-12.56975598,8.72856631827137,47.9,NA,31.3053390947733,"High income: nonOECD",NA,NA,"RUS",3,21.80896735,18.8149905288289,"Europe & Central Asia",1.154963848,NA,1,1994,9.81240675140272
NA,NA,0.0108119755118655,0.010156277235586,-0.0012244092315575,0.0290544970337563,0.0264009521805432,1.399999999,8.66632714902356,49.4,NA,25.0188581163686,"High income: nonOECD",NA,NA,"RUS",3,20.13429856,18.8121504179309,"Europe & Central Asia",0.055997812,73.6,1,1997,10.3168108828581
NA,524.430812825488,0.0183706580284143,-0.0012244092315575,0.0243895746004509,0.0531213668617922,0.0269502835389993,9.999999999,8.77817209040026,50.3,NA,26.9974198151304,"High income: nonOECD",NA,NA,"RUS",6,18.24393237,18.8031948614657,"Europe & Central Asia",0.192504291,73.4,1,2000,10.9
NA,480.119427141836,0.0320890503093738,0.0243895746004509,-0.0079560265290817,0.0734610118279827,0.00848669804341221,7.295854331,8.95798300037606,49.6,NA,29.6635702596771,"High income: nonOECD",0.715051567446135,0,"RUS",6,16.22484593,18.7898155395385,"Europe & Central Asia",0.258790698,73,1,2003,11.1451667193404
NA,471.533069539467,0.0341921914116845,-0.0079560265290817,0.0119628945215381,0.0907234178837543,0.0134097755024394,8.153431973,9.17859100403557,49,NA,22.4969450424688,"High income: nonOECD",0.735780659654856,0,"RUS",6,14.91801734,18.7787014779093,"Europe & Central Asia",0.385924046,72.9,0,2006,11.2303619557998
NA,421.879357704483,0.0451798759039376,0.0119628945215381,0.0138421117267368,0.130283401787511,0.0540887816500944,-7.820885027,9.23205502410888,48.7,NA,15.7985928113321,"High income: nonOECD",0.718421321351986,0.0379352598795058,"RUS",4,14.73865503,18.7768529555424,"Europe & Central Asia",0.417542741,73.1,0,2009,11.4173219557998
NA,387.842928622485,0.0632563976755986,0.0138421117267368,-0.0308864125975236,0.083183100972316,-0.0744327826910826,3.517941865,9.34952841404989,49.2,14.445,NA,"High income: nonOECD",0.797661595016849,0.09578270192995,"RUS",4,15.4621787,18.7797645163329,"Europe & Central Asia",0.261857787,73.4,0,2012,11.8640131547006
NA,NA,0.0274402048237109,-0.0308864125975236,NA,0.0382068896320814,-0.0302575087384477,-2.828240813,9.31871007648036,49.2,11.725,NA,"High income: nonOECD",0.812978658225263,0.236342285305831,"RUS",4,16.83263881,18.7859963397068,"Europe & Central Asia",0.505422894,73.7,0,2015,NA
NA,NA,0.030484812789814,0.0137751199425714,-0.016164576116201,NA,NA,6.287920574,6.29041810440849,53,4.125,NA,"Low income",NA,NA,"RWA",-3,41.77802616,16.115837703713,"Sub-Saharan Africa",1.721722555,18.6,0,2009,4.26465636092981
4,NA,NA,NA,NA,NA,NA,10.92545611,10.2378015640069,42.7,NA,0.893279952522492,"High income: nonOECD",NA,NA,"SGP",-2,22.16104686,15.0448727077156,"East Asia & Pacific",NA,NA,0,1994,7.67137732279858
4,NA,0.0408640958246701,NA,0.173788390786534,0.188900164317014,NA,8.291117708,10.3533971735946,43.2,NA,0.57357579748301,"High income: nonOECD",NA,NA,"SGP",-2,22.43978367,15.1494684491993,"East Asia & Pacific",NA,100,0,1997,8.5963664307798
4,536.96534914361,0.137415537755438,0.173788390786534,0.093537615221983,0.224960370466076,0.167723019528325,8.897544418,10.4160134843587,43.4,NA,0.826011380273159,"High income: nonOECD",NA,NA,"SGP",-2,21.45624891,15.2087524788025,"East Asia & Pacific",NA,100,0,2000,9.15
4.5,503.307180500659,0.169582973310416,0.093537615221983,-0.199165333126354,0.444791553668383,-0.030072400838629,4.435328147,10.4697422392765,43.6,NA,0.579521708608103,"High income: nonOECD",0.647562582345191,0,"SGP",-2,19.92410506,15.2301071068737,"East Asia & Pacific",NA,100,0,2003,8.95723851597389
4.5,488.794137022398,0.174735159659067,-0.199165333126354,0.0922379819345183,0.358663692738331,0.052339273996781,8.860196114,10.6507414857955,44,0.42,0.3824672863958,"High income: nonOECD",0.657444005270092,0,"SGP",-2,18.84752079,15.2974252780507,"East Asia & Pacific",NA,100,0,2006,8.89738721630597
4.5,439.000395256917,0.111194930991928,0.0922379819345183,NA,0.336347360392165,0.00538456195857301,-0.603388298,10.6245732867931,44.1,0.48,0.376753976031489,"High income: nonOECD",0.657444005270092,0.0316205533596838,"SGP",-2,17.77454034,15.4224599766646,"East Asia & Pacific",NA,100,0,2009,10.024747216306
4.5,NA,0.0546317570622952,NA,NA,NA,NA,1.932639785,10.8636915566125,43.6,0.25,0.21777236762651,"High income: nonOECD",NA,NA,"SGP",-2,15.5028976,15.5266024854618,"East Asia & Pacific",NA,100,0,2015,NA
1.5,514.041798418972,0.269617047713978,-0.320505518310283,-0.193078769680944,0.559782331259363,-0.138854131957654,5.525833107,5.87561858018448,42.5,1.94,NA,"Low income",0.701581027667984,0,"SLE",5,44.42088932,15.5817286044645,"Sub-Saharan Africa",0.828721981,37.1,0,2006,3.36108439253407
1.5,455.288241106719,0.0884630902370633,-0.193078769680944,0.350438745234949,0.265203063762974,-0.135943101587335,4.649512913,5.97519664796308,40.8,3.065,NA,"Low income",0.41798418972332,0.0543478260869565,"SLE",7,44.17431294,15.6576874381059,"Sub-Saharan Africa",1.441614715,38,0,2009,3.95988439253407
1.5,397.446146245059,0.39597280622276,0.350438745234949,-0.351647328771769,0.195413300979559,-0.102556804453925,15.18176908,6.14603199593212,NA,2.515,NA,"Low income",0.797430830039526,0.102766798418972,"SLE",7,43.63161483,15.7274358513816,"Sub-Saharan Africa",1.697432899,39.4,0,2012,4.89760462613077
4,NA,23.2424578876267,9.9467169433719,7.8974391772506,32.7789601461341,23.8773440125952,4.2463425,7.94806148490197,48.6,NA,41.5254542154633,"Lower middle income",NA,NA,"SLV",7,37.31531813,15.5608342143615,"Latin America & Caribbean",10.7725047,56.4,0,1997,5.88498570937822
4,581.176986381375,35.5433585848205,7.8974391772506,-2.3090807801496,37.8185087944065,1.9321329380059,2.152652497,8.01594431816991,48.4,NA,38.4547046123013,"Lower middle income",NA,NA,"SLV",7,36.62331239,15.5849606806992,"Latin America & Caribbean",13.43221081,58.9,0,2000,6.59
2.5,545.282189598874,31.1064423026305,-2.3090807801496,30.377502273641,42.696187712156,6.9985796552657,2.30003827,8.06121372894164,46.7,NA,33.971911826913,"Lower middle income",0.675382940879768,0,"SLV",7,35.60747781,15.6025145712474,"Latin America & Caribbean",14.09810789,60.6,0,2003,7.0978032978358
2.5,521.491510260426,55.2293165552379,30.377502273641,39.8000364715509,104.871200216341,69.4631938817578,3.911948645,8.1388073672872,44.2,64.675,55.4444450960325,"Lower middle income",0.688470625713451,0,"SLV",7,34.09843146,15.6166390009714,"Latin America & Caribbean",18.77395462,62.1,0,2006,7.44328766746822
2.5,467.205452759564,97.164741898166,39.8000364715509,36.057111538643,236.717213683585,117.380195238317,-3.13305645,8.14406028311504,43,62.86,53.6263319093834,"Lower middle income",0.624333005919987,0.028113302715761,"SLV",8,32.26230986,15.6298915534739,"Latin America & Caribbean",16.46742684,63.8,0,2009,7.69968766746822
2,412.625556823914,138.399986568387,36.057111538643,-26.712182175604,154.584044120592,-70.394073844748,1.881061224,8.18459313314663,40.9,57.455,47.8738468181476,"Lower middle income",0.85247816506942,0.0570495633013884,"SLV",8,30.21229188,15.6434807661971,"Latin America & Caribbean",16.36100124,65.2,0,2012,7.89269316386122
2,NA,128.16628465401,-26.712182175604,NA,255.993266168055,61.555479988688,2.29877052,8.22521465918542,40,86.42,NA,"Lower middle income",0.873875069685949,0.138203828081446,"SLV",8,28.3077739,15.6580388674112,"Latin America & Caribbean",16.45942436,66,0,2015,NA
2,NA,0,NA,0.166688035146728,0,NA,-3.115971692,8.58650351101787,51.7,1.615,1.92213595692548,"Upper middle income",NA,NA,"SRB",NA,17.48851265,15.8062311257625,"Europe & Central Asia",10.9068481,55.7,0,2009,NA
2,NA,0.104079149895993,0.166688035146728,NA,0.0900203601825797,0.0694533479778033,-1.015270388,8.61281178783709,53.4,1.37,1.71807190678535,"Upper middle income",NA,NA,"SRB",NA,16.9808498,15.7894633813242,"Europe & Central Asia",8.709953805,57,0,2012,NA
2,NA,NA,NA,NA,NA,NA,0.757715153,8.64177835225311,53.9,1.23,NA,"Upper middle income",NA,NA,"SRB",NA,16.66753283,15.7749548487966,"Europe & Central Asia",9.070599187,58.9,0,2015,NA
3,NA,0.328980555055992,NA,0.400486359140115,NA,NA,5.736491836,8.6749824336964,NA,NA,3.74863482143915,"Upper middle income",NA,NA,"SUR",5,33.54241875,13.0301472062151,"Latin America & Caribbean",0.043028913,63.5,0,1997,NA
3,NA,1.06455220146673,0.400486359140115,0.17022482746407,0.321197080104411,-1.09660185018664,-0.068687218,8.64565453930767,57.9,NA,5.32886573954831,"Upper middle income",NA,NA,"SUR",5,32.36160799,13.06556019458,"Latin America & Caribbean",0.140108707,64.9,0,2000,NA
2,NA,1.20089417067765,0.17022482746407,0.15937109748617,NA,0.614336148358084,6.010154543,8.75745397101909,57.8,NA,3.80521946580595,"Upper middle income",NA,NA,"SUR",5,31.48534194,13.098750781386,"Latin America & Caribbean",1.848652651,66.3,0,2003,NA
2,NA,1.29528916893179,0.15937109748617,-0.04349008362397,3.1918458096942,2.1617506400466,3.84213742,8.89618312762545,NA,NA,2.88588563089707,"Upper middle income",NA,NA,"SUR",5,30.43523092,13.1309404885951,"Latin America & Caribbean",0.079957952,67.6,0,2006,NA
2,NA,1.06051459855986,-0.04349008362397,-0.413588104471983,1.93099008001837,-0.8552963447213,3.01369863,8.98449170049639,NA,NA,5.20449354334811,"Upper middle income",NA,NA,"SUR",5,29.13627816,13.162773767227,"Latin America & Caribbean",0.118697124,68.9,0,2009,NA
2,NA,1.12388599364254,-0.413588104471983,-0.027146027786478,0.564345763362297,-1.92079044368338,2.690350057,9.08716024990263,NA,NA,6.08491257126589,"Upper middle income",NA,NA,"SUR",5,27.95074077,13.193896752411,"Latin America & Caribbean",0.161797003,70.6,0,2012,NA
4,NA,0,NA,0.0185759974706922,NA,NA,6.205530477,9.01708318902943,41.1,NA,2.33342627646885,"High income: OECD",NA,NA,"SVK",7,23.38421256,15.4919210892151,"Europe & Central Asia",0.241503884,NA,0,1994,11.1862908507958
3,NA,0.00928799873534609,0.0185759974706922,0.166996828729222,NA,NA,6.06754301,9.19127750143049,43,NA,2.28670143022458,"High income: OECD",NA,NA,"SVK",7,21.59651165,15.4988104551568,"Europe & Central Asia",0.105309971,56.4,0,1997,11.2044962968052
4,516.643487179487,0.120584679229438,0.166996828729222,-0.036690578286406,0.213245566327706,NA,1.210173376,9.2395801116722,43.9,NA,2.31800338427664,"High income: OECD",NA,NA,"SVK",9,19.71341739,15.4998184378742,"Europe & Central Asia",0.061122673,56.2,0,2000,11.2
2.5,473.812,0.15813228349219,-0.036690578286406,-0.0558253011565984,NA,NA,5.418715934,9.37206354794608,44.6,NA,2.05571356263004,"High income: OECD",0.68,0,"SVK",9,17.86308081,15.4969665745842,"Europe & Central Asia",0.910138935,55.9,0,2003,11.7328085468911
2.5,466.52482051282,0.0930590857752894,-0.0558253011565984,0.0368998370429004,0.576966759610471,NA,8.452887748,9.56984948745381,43.1,1.81,0.828244900663657,"High income: OECD",0.702564102564103,0,"SVK",10,16.43281027,15.4969070199117,"Europe & Central Asia",1.902262742,55.5,0,2006,12.4382605381885
2.5,417.004717948718,0.120748424542105,0.0368998370429004,-0.000508836761032999,0.594447117270159,0.0914422384575939,-5.422542313,9.66893946286512,42.5,1.645,1.21687827507017,"High income: OECD",0.695384615384615,0.0297435897435897,"SVK",10,15.51463796,15.4993889301291,"Europe & Central Asia",1.878574569,55.1,0,2009,12.8219405381885
2.5,378.228717948718,0.157344283597367,-0.000508836761032999,-0.0741361832037838,0.425754193906025,-0.298425205608086,1.657148687,9.75844035424477,42.1,1.575,NA,"High income: OECD",0.754871794871795,0.101538461538462,"SVK",10,15.21438711,15.5033120460415,"Europe & Central Asia",2.063801412,54.9,0,2012,12.5503281163403
2.5,NA,0.0737928433630525,-0.0741361832037838,NA,0.156813079015216,-0.240735185720979,3.83108478,9.83322026289465,41.8,1.105,NA,"High income: OECD",0.767179487179487,0.281025641025641,"SVK",10,15.28357048,15.5063074191388,"Europe & Central Asia",2.442892296,54.8,0,2015,NA
NA,NA,0,NA,NA,0,NA,NA,NA,37.3,NA,1.68310377974575,"High income: OECD",NA,NA,"SVN",10,18.74632631,14.503365258024,"Europe & Central Asia",NA,NA,0,1994,11.0014012962327
4,NA,0,NA,0,NA,NA,4.15543396,9.82934013721992,37.5,NA,1.30947507091656,"High income: OECD",NA,NA,"SVN",10,15.80569062,14.5031048497345,"Europe & Central Asia",0.994484306,50.8,0,2000,11.35
3,NA,0,0,0.0996577751999633,NA,NA,2.842083009,9.92066004857727,38.6,NA,1.37836294206684,"High income: OECD",NA,NA,"SVN",10,14.5795929,14.5065219593708,"Europe & Central Asia",0.776834424,50.5,0,2003,11.4978973823428
3,NA,0.124811116811658,0.0996577751999633,-0.0261164309916628,NA,NA,5.655999211,10.0519617764432,39.9,0.8,0.898751526689403,"High income: OECD",NA,NA,"SVN",10,13.84864988,14.5120858558099,"Europe & Central Asia",0.7054549,50,0,2006,11.6397387472804
3,NA,0.0367706721041502,-0.0261164309916628,-0.0735413442083005,NA,NA,-7.797276576,10.0541506004967,41.1,0.565,0.591224273824115,"High income: OECD",NA,NA,"SVN",10,13.9717818,14.5282980977537,"Europe & Central Asia",0.655152235,49.6,0,2009,11.8178187472804
3.5,NA,0.0730693969290394,-0.0735413442083005,NA,0.194647321875879,NA,-2.689413589,10.0371240941948,43.5,0.73,0.851658684432555,"High income: OECD",NA,NA,"SVN",10,14.37271585,14.5368364626823,"Europe & Central Asia",0.545365745,49.4,0,2012,12.0593543845185
3.5,NA,NA,NA,NA,NA,NA,2.316644859,10.0765949734272,43.1,0.97,NA,"High income: OECD",NA,NA,"SVN",10,14.70959925,14.5399291510811,"Europe & Central Asia",0.982037168,49.7,0,2015,NA
6,NA,NA,NA,0.0339133955877768,NA,NA,4.087601987,10.5028584868888,47.6,NA,1.25733043023206,"High income: OECD",NA,NA,"SWE",10,18.71741534,15.9880718139478,"Europe & Central Asia",0.110279177,NA,0,1994,11.0866855925799
6,NA,0.0339231081471087,0.0339133955877768,0.0337142676882267,0.158301362980286,0.101151556040947,2.900482859,10.5785584762895,47.7,NA,1.15906380975788,"High income: OECD",NA,NA,"SWE",10,18.85328351,15.9954829462034,"Europe & Central Asia",0.119406489,83.9,0,1997,11.2771982686362
6,533.396726862302,0.0507479176274841,0.0337142676882267,0.0328386230848385,0.197365088627097,0.067096655543869,4.735287133,10.7075886499785,47.1,NA,1.12811490412755,"High income: OECD",NA,NA,"SWE",10,18.42229588,15.99842309378,"Europe & Central Asia",0.168514489,84,0,2000,11.38
5.5,495.568021068473,0.0922501476301899,0.0328386230848385,-0.0123654593693916,NA,0.019941998283567,2.385740236,10.7575427575578,46.9,NA,1.03471327675399,"High income: OECD",0.59706546275395,0,"SWE",10,17.80503701,16.0080831091645,"Europe & Central Asia",0.409959478,84.2,0,2003,11.6409234764686
5,487.750075244545,0.116036106726811,-0.0123654593693916,-0.0020655837294887,0.209891710051708,-0.080695839605414,4.688127152,10.8598924734874,47.6,0.96,0.900136158763455,"High income: OECD",0.615124153498871,0,"SWE",10,17.34409863,16.021640365771,"Europe & Central Asia",0.534504386,84.4,0,2006,11.8589290827894
5,435.573589164786,0.0809800706948648,-0.0020655837294887,0.0820430358349623,0.469242768699781,0.4150324454769,-5.18465903,10.8108251934341,49,0.945,0.852864332884883,"High income: OECD",0.615500376222724,0.0474040632054176,"SWE",10,16.59577657,16.0453652679543,"Europe & Central Asia",0.92351665,84.6,0,2009,11.7702090827894
5.5,389.201203912716,0.121079261302517,0.0820430358349623,-0.106848703497481,0.205703396997271,-0.42366353129325,-0.286320615,10.868943243859,49.7,0.785,0.701344329255706,"High income: OECD",0.703536493604214,0.125282167042889,"SWE",10,16.6236711,16.068839648303,"Europe & Central Asia",0.789418207,84.9,0,2012,11.188788210237
5.5,NA,0.0821818595429256,-0.106848703497481,NA,0.0819106468377579,-0.06632894960817,4.084960074,10.9180558828878,50.1,1.025,0.907421400833428,"High income: OECD",0.738901429646351,0.319789315274643,"SWE",10,17.29707335,16.0978098789665,"Europe & Central Asia",0.675516481,85.5,0,2015,NA
2,557.580361445783,0.0398332322085027,0.0016368279647141,0.013711848245544,0.101970055890803,0.0391883882371079,2.742857397,NA,40.2,NA,1.36239719362482,"Lower middle income",NA,NA,"SYR",-7,41.0141755,16.6134531375386,"Middle East & North Africa",0.931392832,51.9,0,2000,4.58
2,517.124939759036,0.0929184671435094,0.013711848245544,0.0363759810934483,0.223105507425768,0.144374118567405,0.6,NA,41.4,NA,2.16353644844324,"Lower middle income",0.683132530120482,0,"SYR",-7,39.83960968,16.6728577358545,"Middle East & North Africa",4.0727236,53,0,2003,5.28986111989007
2,505.58686746988,0.0965072453114267,0.0363759810934483,-0.0533997873296909,0.249780979793792,0.029370432953739,4.999999998,NA,41.4,2.375,0.987520351826332,"Lower middle income",0.732931726907631,0,"SYR",-7,38.44764918,16.7554646000824,"Middle East & North Africa",2.385034971,54.2,0,2006,6.17562477041109
2,451.47546184739,0.0509514114943055,-0.0533997873296909,-0.0208959087555266,0.143840326227802,-0.153411176415087,NA,NA,NA,2.47,1.2312937135906,"Lower middle income",0.719277108433735,0.0100401606425703,"SYR",-7,37.02183728,16.8516596079488,"Middle East & North Africa",NA,55.3,0,2009,6.68474477041108
NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,10.4768015096809,"High income: nonOECD",NA,NA,"TCA",NA,NA,9.58857130713058,"Latin America & Caribbean",NA,NA,0,1994,NA
NA,NA,0,0,15.8957240502305,0,0,NA,NA,NA,NA,9.18199358535242,"High income: nonOECD",NA,NA,"TCA",NA,NA,9.71281119135942,"Latin America & Caribbean",NA,81.6,0,1997,NA
NA,NA,12.1462498441927,15.8957240502305,-3.080687740961,NA,0,NA,NA,NA,NA,0,"High income: nonOECD",NA,NA,"TCA",NA,NA,9.84548760823814,"Latin America & Caribbean",NA,84.6,0,2000,NA
NA,NA,14.4564556948795,-3.080687740961,-12.8150363092695,NA,17.0867150790261,NA,NA,NA,NA,4.59939288013982,"High income: nonOECD",NA,NA,"TCA",NA,NA,10.060918560485,"Latin America & Caribbean",NA,87.8,0,2003,NA
NA,NA,0,-12.8150363092695,13.225326500248,5.67150635208711,-17.0867150790261,NA,NA,NA,NA,0,"High income: nonOECD",NA,NA,"TCA",NA,NA,10.227091634164,"Latin America & Caribbean",NA,90.6,0,2006,NA
NA,NA,15.0927012406942,13.225326500248,2.192021099271,20.0521986782872,23.144321375434,NA,NA,NA,NA,6.69834682129007,"High income: nonOECD",NA,NA,"TCA",NA,NA,10.317086160541,"Latin America & Caribbean",NA,92.7,0,2009,NA
3,NA,0.0239599431666797,-0.000820862279835501,0.0293589283500214,0.059518276258102,0.0337920206438965,-2.753590578,8.17340290011195,47.3,NA,7.82825955398612,"Upper middle income",NA,NA,"THA",9,25.78175993,17.9241443083979,"East Asia & Pacific",1.104277049,30.6,0,1997,5.51698896599107
2,538.870700010921,0.0518790783585656,0.0293589283500214,-0.0090812714578344,0.0622200232576039,0.0156134947320289,4.455676031,8.14846126213087,47.4,NA,7.97718683508649,"Upper middle income",NA,NA,"THA",9,23.98415922,17.9579787289238,"East Asia & Pacific",1.342475229,31.1,0,2000,5.65
1.5,506.206770776455,0.0427507891869806,-0.0090812714578344,-0.0206157843374512,0.0815997888509715,0.0183697362676302,7.189329965,8.28637415024994,46.6,NA,6.39577642294933,"Upper middle income",0.614174948127116,0,"THA",9,22.29881915,17.9830273880387,"East Asia & Pacific",1.055518447,31.8,0,2003,6.38749485400206
1.5,498.580102653708,0.0358446708291284,-0.0206157843374512,0.0130721563084069,0.0769232177960355,-0.0032515952414382,4.967916824,8.41740805595649,46.4,7.19,5.15139951468233,"Upper middle income",0.620727312438572,0,"THA",-5,20.83114797,18.0024975629242,"East Asia & Pacific",0.601266729,32.6,0,2006,7.32636486888813
2,446.463645298679,0.0337169230797269,0.0130721563084069,-0.000530085520163898,0.12141868193926,0.0330195463503383,-0.690733346,8.4645706923432,45.4,5.77,4.50641222778528,"Upper middle income",0.640493611444796,0.0382221251501583,"THA",4,19.57576035,18.0184384420209,"East Asia & Pacific",1.351744243,33.6,0,2009,7.92876486888813
